Date,Close
01/10/2002 18.00.00,"2266,55"
02/10/2002 18.00.00,"2361,73"
03/10/2002 18.00.00,"2305,18"
04/10/2002 18.00.00,"2224,74"
07/10/2002 18.00.00,"2207,62"
08/10/2002 18.00.00,"2170,54"
09/10/2002 18.00.00,"2150,27"
10/10/2002 18.00.00,"2234,62"
11/10/2002 18.00.00,"2351,81"
14/10/2002 18.00.00,"2318,51"
15/10/2002 18.00.00,"2485,13"
16/10/2002 18.00.00,"2444,85"
17/10/2002 18.00.00,"2536,45"
18/10/2002 18.00.00,"2527,38"
21/10/2002 18.00.00,"2549,84"
22/10/2002 18.00.00,"2507,5"
23/10/2002 18.00.00,"2399,77"
24/10/2002 18.00.00,"2469,62"
25/10/2002 18.00.00,"2456,91"
28/10/2002 18.00.00,"2508,51"
29/10/2002 18.00.00,"2383,5"
30/10/2002 18.00.00,"2468,8"
31/10/2002 18.00.00,"2518,99"
01/11/2002 18.00.00,"2487,66"
04/11/2002 18.00.00,"2592,55"
05/11/2002 18.00.00,"2614,14"
06/11/2002 18.00.00,"2578,36"
07/11/2002 18.00.00,"2485,81"
08/11/2002 18.00.00,"2450,42"
11/11/2002 18.00.00,"2434,73"
12/11/2002 18.00.00,"2454,27"
13/11/2002 18.00.00,"2435,68"
14/11/2002 18.00.00,"2525,74"
15/11/2002 18.00.00,"2535,73"
18/11/2002 18.00.00,"2572,65"
19/11/2002 18.00.00,"2550,47"
20/11/2002 18.00.00,"2544,38"
21/11/2002 18.00.00,"2644,1"
22/11/2002 18.00.00,"2648,14"
25/11/2002 18.00.00,"2638,11"
26/11/2002 18.00.00,"2564,49"
27/11/2002 18.00.00,"2654,77"
28/11/2002 18.00.00,"2669,89"
29/11/2002 18.00.00,"2656,85"
02/12/2002 18.00.00,"2662,49"
03/12/2002 18.00.00,"2585,42"
04/12/2002 18.00.00,2577
05/12/2002 18.00.00,"2527,18"
06/12/2002 18.00.00,"2531,66"
09/12/2002 18.00.00,"2459,02"
10/12/2002 18.00.00,"2486,94"
11/12/2002 18.00.00,"2515,34"
12/12/2002 18.00.00,"2471,37"
13/12/2002 18.00.00,"2429,42"
16/12/2002 18.00.00,"2522,05"
17/12/2002 18.00.00,"2490,61"
18/12/2002 18.00.00,"2427,31"
19/12/2002 18.00.00,"2406,08"
20/12/2002 18.00.00,"2438,97"
23/12/2002 18.00.00,"2456,5"
27/12/2002 18.00.00,"2364,99"
30/12/2002 18.00.00,"2386,41"
02/01/2003 18.00.00,"2522,24"
03/01/2003 18.00.00,"2502,19"
06/01/2003 18.00.00,"2529,86"
07/01/2003 18.00.00,"2504,91"
08/01/2003 18.00.00,"2449,78"
09/01/2003 18.00.00,"2492,18"
10/01/2003 18.00.00,"2489,01"
13/01/2003 18.00.00,"2497,61"
14/01/2003 18.00.00,"2509,43"
15/01/2003 18.00.00,"2479,71"
16/01/2003 18.00.00,"2474,88"
17/01/2003 18.00.00,"2390,36"
20/01/2003 18.00.00,"2352,81"
21/01/2003 18.00.00,"2326,93"
22/01/2003 18.00.00,"2278,22"
23/01/2003 18.00.00,"2269,04"
24/01/2003 18.00.00,"2234,56"
27/01/2003 18.00.00,"2154,53"
28/01/2003 18.00.00,"2159,8"
29/01/2003 18.00.00,"2189,03"
30/01/2003 18.00.00,"2238,19"
31/01/2003 18.00.00,"2248,17"
03/02/2003 18.00.00,"2270,73"
04/02/2003 18.00.00,"2184,36"
05/02/2003 18.00.00,"2225,44"
06/02/2003 18.00.00,"2169,88"
07/02/2003 18.00.00,"2133,6"
10/02/2003 18.00.00,"2125,75"
11/02/2003 18.00.00,"2190,28"
12/02/2003 18.00.00,"2136,6"
13/02/2003 18.00.00,"2123,71"
14/02/2003 18.00.00,"2199,97"
17/02/2003 18.00.00,"2240,3"
18/02/2003 18.00.00,"2280,82"
19/02/2003 18.00.00,"2208,18"
20/02/2003 18.00.00,"2173,77"
21/02/2003 18.00.00,"2208,25"
24/02/2003 18.00.00,"2160,58"
25/02/2003 18.00.00,"2081,3"
26/02/2003 18.00.00,"2058,97"
27/02/2003 18.00.00,"2104,41"
28/02/2003 18.00.00,"2140,73"
03/03/2003 18.00.00,"2142,39"
04/03/2003 18.00.00,"2093,04"
05/03/2003 18.00.00,"2080,6"
06/03/2003 18.00.00,"2043,35"
07/03/2003 18.00.00,"1992,45"
10/03/2003 18.00.00,"1936,39"
11/03/2003 18.00.00,"1934,34"
12/03/2003 18.00.00,"1849,64"
13/03/2003 18.00.00,"1974,92"
14/03/2003 18.00.00,"2079,71"
17/03/2003 18.00.00,2158
18/03/2003 18.00.00,"2153,86"
19/03/2003 18.00.00,"2187,16"
20/03/2003 18.00.00,"2156,89"
21/03/2003 18.00.00,"2249,11"
24/03/2003 18.00.00,"2124,78"
25/03/2003 18.00.00,"2184,98"
26/03/2003 18.00.00,"2172,64"
27/03/2003 18.00.00,"2132,51"
28/03/2003 18.00.00,"2132,11"
31/03/2003 18.00.00,"2036,86"
01/04/2003 18.00.00,"2067,23"
02/04/2003 18.00.00,"2160,23"
03/04/2003 18.00.00,"2182,97"
04/04/2003 18.00.00,"2223,17"
07/04/2003 18.00.00,"2314,54"
08/04/2003 18.00.00,"2282,24"
09/04/2003 18.00.00,"2279,52"
10/04/2003 18.00.00,"2222,4"
11/04/2003 18.00.00,"2247,47"
14/04/2003 18.00.00,"2273,96"
15/04/2003 18.00.00,"2317,72"
16/04/2003 18.00.00,"2294,95"
17/04/2003 18.00.00,"2324,27"
22/04/2003 18.00.00,"2343,59"
23/04/2003 18.00.00,"2365,97"
24/04/2003 18.00.00,"2310,87"
25/04/2003 18.00.00,"2271,92"
28/04/2003 18.00.00,"2344,02"
29/04/2003 18.00.00,"2322,27"
30/04/2003 18.00.00,"2324,23"
02/05/2003 18.00.00,"2321,9"
05/05/2003 18.00.00,"2351,65"
06/05/2003 18.00.00,"2389,7"
07/05/2003 18.00.00,"2357,14"
08/05/2003 18.00.00,"2287,24"
09/05/2003 18.00.00,"2314,1"
12/05/2003 18.00.00,2318
13/05/2003 18.00.00,"2312,9"
14/05/2003 18.00.00,"2309,93"
15/05/2003 18.00.00,"2344,01"
16/05/2003 18.00.00,"2349,13"
19/05/2003 18.00.00,"2248,03"
20/05/2003 18.00.00,"2249,06"
21/05/2003 18.00.00,"2229,43"
22/05/2003 18.00.00,"2261,98"
23/05/2003 18.00.00,"2246,58"
26/05/2003 18.00.00,"2242,16"
27/05/2003 18.00.00,"2259,35"
28/05/2003 18.00.00,"2309,33"
29/05/2003 18.00.00,"2310,83"
30/05/2003 18.00.00,"2330,06"
02/06/2003 18.00.00,"2379,39"
03/06/2003 18.00.00,"2366,31"
04/06/2003 18.00.00,"2394,79"
05/06/2003 18.00.00,"2365,76"
06/06/2003 18.00.00,"2421,92"
09/06/2003 18.00.00,"2388,55"
10/06/2003 18.00.00,"2410,55"
11/06/2003 18.00.00,"2452,4"
12/06/2003 18.00.00,"2479,91"
13/06/2003 18.00.00,"2440,32"
16/06/2003 18.00.00,"2492,28"
17/06/2003 18.00.00,"2505,99"
18/06/2003 18.00.00,"2527,44"
19/06/2003 18.00.00,"2491,99"
20/06/2003 18.00.00,"2515,33"
23/06/2003 18.00.00,"2450,57"
24/06/2003 18.00.00,"2446,78"
25/06/2003 18.00.00,"2453,73"
26/06/2003 18.00.00,"2452,86"
27/06/2003 18.00.00,"2453,49"
30/06/2003 18.00.00,"2419,51"
01/07/2003 18.00.00,"2366,86"
02/07/2003 18.00.00,"2420,35"
03/07/2003 18.00.00,"2421,64"
04/07/2003 18.00.00,"2408,18"
07/07/2003 18.00.00,"2486,01"
08/07/2003 18.00.00,"2492,73"
09/07/2003 18.00.00,"2473,62"
10/07/2003 18.00.00,"2441,9"
11/07/2003 18.00.00,"2477,72"
14/07/2003 18.00.00,"2517,88"
15/07/2003 18.00.00,"2503,36"
16/07/2003 18.00.00,"2487,99"
17/07/2003 18.00.00,"2449,73"
18/07/2003 18.00.00,"2458,92"
21/07/2003 18.00.00,"2419,81"
22/07/2003 18.00.00,"2436,88"
23/07/2003 18.00.00,"2429,07"
24/07/2003 18.00.00,"2480,87"
25/07/2003 18.00.00,"2442,13"
28/07/2003 18.00.00,"2486,76"
29/07/2003 18.00.00,"2470,41"
30/07/2003 18.00.00,"2483,9"
31/07/2003 18.00.00,"2519,79"
01/08/2003 18.00.00,"2479,7"
04/08/2003 18.00.00,"2456,28"
05/08/2003 18.00.00,"2481,77"
06/08/2003 18.00.00,"2437,38"
07/08/2003 18.00.00,"2436,06"
08/08/2003 18.00.00,"2460,14"
11/08/2003 18.00.00,"2479,06"
12/08/2003 18.00.00,"2496,58"
13/08/2003 18.00.00,"2497,74"
14/08/2003 18.00.00,"2544,05"
15/08/2003 18.00.00,"2548,86"
18/08/2003 18.00.00,2574
19/08/2003 18.00.00,"2579,19"
20/08/2003 18.00.00,"2562,65"
21/08/2003 18.00.00,"2583,91"
22/08/2003 18.00.00,"2593,55"
25/08/2003 18.00.00,"2565,03"
26/08/2003 18.00.00,"2537,14"
27/08/2003 18.00.00,"2560,76"
28/08/2003 18.00.00,"2575,99"
29/08/2003 18.00.00,"2556,71"
01/09/2003 18.00.00,"2600,9"
02/09/2003 18.00.00,"2599,8"
03/09/2003 18.00.00,"2641,55"
04/09/2003 18.00.00,"2638,8"
05/09/2003 18.00.00,"2614,81"
08/09/2003 18.00.00,"2635,6"
09/09/2003 18.00.00,"2604,08"
10/09/2003 18.00.00,"2565,52"
11/09/2003 18.00.00,"2572,74"
12/09/2003 18.00.00,"2546,78"
15/09/2003 18.00.00,"2555,64"
16/09/2003 18.00.00,"2585,28"
17/09/2003 18.00.00,"2586,81"
18/09/2003 18.00.00,"2608,58"
19/09/2003 18.00.00,"2582,47"
22/09/2003 18.00.00,"2514,11"
23/09/2003 18.00.00,"2493,03"
24/09/2003 18.00.00,"2477,34"
25/09/2003 18.00.00,"2465,13"
26/09/2003 18.00.00,"2447,92"
29/09/2003 18.00.00,"2440,12"
30/09/2003 18.00.00,"2395,87"
01/10/2003 18.00.00,"2439,25"
02/10/2003 18.00.00,"2434,63"
03/10/2003 18.00.00,"2516,48"
06/10/2003 18.00.00,"2497,1"
07/10/2003 18.00.00,"2476,61"
08/10/2003 18.00.00,"2473,88"
09/10/2003 18.00.00,"2531,37"
10/10/2003 18.00.00,"2518,44"
13/10/2003 18.00.00,"2563,4"
14/10/2003 18.00.00,"2552,38"
15/10/2003 18.00.00,"2571,41"
16/10/2003 18.00.00,"2557,8"
17/10/2003 18.00.00,"2550,82"
20/10/2003 18.00.00,"2552,18"
21/10/2003 18.00.00,"2560,14"
22/10/2003 18.00.00,"2509,97"
23/10/2003 18.00.00,"2489,07"
24/10/2003 18.00.00,"2482,56"
27/10/2003 18.00.00,"2512,32"
28/10/2003 18.00.00,"2542,7"
29/10/2003 18.00.00,"2556,16"
30/10/2003 18.00.00,"2571,51"
31/10/2003 18.00.00,"2575,04"
03/11/2003 18.00.00,"2631,65"
04/11/2003 18.00.00,"2627,32"
05/11/2003 18.00.00,"2609,9"
06/11/2003 18.00.00,"2626,68"
07/11/2003 18.00.00,"2657,6"
10/11/2003 18.00.00,"2633,07"
11/11/2003 18.00.00,"2618,9"
12/11/2003 18.00.00,"2627,15"
13/11/2003 18.00.00,"2636,78"
14/11/2003 18.00.00,"2656,94"
17/11/2003 18.00.00,"2586,05"
18/11/2003 18.00.00,"2584,05"
19/11/2003 18.00.00,"2574,66"
20/11/2003 18.00.00,"2568,71"
21/11/2003 18.00.00,"2578,24"
24/11/2003 18.00.00,"2632,25"
25/11/2003 18.00.00,"2625,31"
26/11/2003 18.00.00,"2619,56"
27/11/2003 18.00.00,"2635,89"
28/11/2003 18.00.00,"2630,47"
01/12/2003 18.00.00,"2674,62"
02/12/2003 18.00.00,"2666,97"
03/12/2003 18.00.00,"2694,01"
04/12/2003 18.00.00,"2693,43"
05/12/2003 18.00.00,"2672,02"
08/12/2003 18.00.00,"2651,41"
09/12/2003 18.00.00,"2672,62"
10/12/2003 18.00.00,"2660,73"
11/12/2003 18.00.00,"2684,71"
12/12/2003 18.00.00,"2685,39"
15/12/2003 18.00.00,"2698,77"
16/12/2003 18.00.00,"2697,14"
17/12/2003 18.00.00,"2692,26"
18/12/2003 18.00.00,"2714,73"
19/12/2003 18.00.00,"2725,26"
22/12/2003 18.00.00,"2714,09"
23/12/2003 18.00.00,"2721,57"
29/12/2003 18.00.00,"2744,2"
30/12/2003 18.00.00,"2750,09"
31/12/2003 18.00.00,"2760,66"
02/01/2004 18.00.00,"2797,56"
05/01/2004 18.00.00,"2808,07"
06/01/2004 18.00.00,"2805,91"
07/01/2004 18.00.00,"2782,52"
08/01/2004 18.00.00,"2821,33"
09/01/2004 18.00.00,"2800,16"
12/01/2004 18.00.00,"2793,88"
13/01/2004 18.00.00,"2801,97"
14/01/2004 18.00.00,"2829,44"
15/01/2004 18.00.00,"2840,8"
16/01/2004 18.00.00,"2865,96"
19/01/2004 18.00.00,"2879,94"
20/01/2004 18.00.00,"2859,58"
21/01/2004 18.00.00,"2873,86"
22/01/2004 18.00.00,"2891,84"
23/01/2004 18.00.00,"2892,54"
26/01/2004 18.00.00,"2874,47"
27/01/2004 18.00.00,"2884,25"
28/01/2004 18.00.00,"2801,97"
29/01/2004 18.00.00,"2860,08"
30/01/2004 18.00.00,"2839,13"
02/02/2004 18.00.00,"2853,9"
03/02/2004 18.00.00,"2841,26"
04/02/2004 18.00.00,"2819,92"
05/02/2004 18.00.00,"2816,34"
06/02/2004 18.00.00,"2833,63"
09/02/2004 18.00.00,"2870,98"
10/02/2004 18.00.00,"2880,94"
11/02/2004 18.00.00,"2890,8"
12/02/2004 18.00.00,"2896,25"
13/02/2004 18.00.00,"2860,88"
16/02/2004 18.00.00,"2877,39"
17/02/2004 18.00.00,"2895,38"
18/02/2004 18.00.00,"2897,59"
19/02/2004 18.00.00,"2932,95"
20/02/2004 18.00.00,"2904,36"
23/02/2004 18.00.00,"2907,46"
24/02/2004 18.00.00,"2866,04"
25/02/2004 18.00.00,"2872,48"
26/02/2004 18.00.00,"2883,54"
27/02/2004 18.00.00,"2893,18"
01/03/2004 18.00.00,"2918,56"
02/03/2004 18.00.00,"2946,62"
03/03/2004 18.00.00,"2926,79"
04/03/2004 18.00.00,"2952,61"
05/03/2004 18.00.00,"2945,63"
08/03/2004 18.00.00,"2959,71"
09/03/2004 18.00.00,"2923,05"
10/03/2004 18.00.00,"2922,34"
11/03/2004 18.00.00,"2834,02"
12/03/2004 18.00.00,"2834,03"
15/03/2004 18.00.00,"2756,13"
16/03/2004 18.00.00,"2773,18"
17/03/2004 18.00.00,"2821,8"
18/03/2004 18.00.00,"2761,66"
19/03/2004 18.00.00,"2769,86"
22/03/2004 18.00.00,"2712,11"
23/03/2004 18.00.00,"2713,68"
24/03/2004 18.00.00,"2702,05"
25/03/2004 18.00.00,"2752,43"
26/03/2004 18.00.00,"2763,75"
29/03/2004 18.00.00,"2797,68"
30/03/2004 18.00.00,"2791,58"
31/03/2004 18.00.00,"2787,49"
01/04/2004 18.00.00,"2819,7"
02/04/2004 18.00.00,"2885,08"
05/04/2004 18.00.00,"2905,88"
06/04/2004 18.00.00,"2865,03"
07/04/2004 18.00.00,"2851,83"
08/04/2004 18.00.00,"2858,92"
13/04/2004 18.00.00,"2889,91"
14/04/2004 18.00.00,"2856,61"
15/04/2004 18.00.00,"2854,53"
16/04/2004 18.00.00,"2866,95"
19/04/2004 18.00.00,"2859,24"
20/04/2004 18.00.00,"2878,8"
21/04/2004 18.00.00,"2855,46"
22/04/2004 18.00.00,"2877,65"
23/04/2004 18.00.00,"2894,18"
26/04/2004 18.00.00,"2886,05"
27/04/2004 18.00.00,"2884,82"
28/04/2004 18.00.00,"2836,67"
29/04/2004 18.00.00,"2806,37"
30/04/2004 18.00.00,"2787,48"
03/05/2004 18.00.00,"2806,46"
04/05/2004 18.00.00,"2799,71"
05/05/2004 18.00.00,"2823,37"
06/05/2004 18.00.00,"2765,74"
07/05/2004 18.00.00,"2756,85"
10/05/2004 18.00.00,"2684,96"
11/05/2004 18.00.00,"2721,08"
12/05/2004 18.00.00,"2680,1"
13/05/2004 18.00.00,"2712,5"
14/05/2004 18.00.00,"2694,92"
17/05/2004 18.00.00,"2659,85"
18/05/2004 18.00.00,"2675,75"
19/05/2004 18.00.00,"2729,52"
20/05/2004 18.00.00,"2708,55"
21/05/2004 18.00.00,"2697,46"
24/05/2004 18.00.00,"2716,07"
25/05/2004 18.00.00,"2699,36"
26/05/2004 18.00.00,"2729,62"
27/05/2004 18.00.00,"2752,02"
28/05/2004 18.00.00,"2736,83"
31/05/2004 18.00.00,"2747,53"
01/06/2004 18.00.00,"2713,29"
02/06/2004 18.00.00,"2730,15"
03/06/2004 18.00.00,"2736,72"
04/06/2004 18.00.00,"2767,87"
07/06/2004 18.00.00,"2799,81"
08/06/2004 18.00.00,"2800,36"
09/06/2004 18.00.00,"2787,39"
10/06/2004 18.00.00,"2800,18"
11/06/2004 18.00.00,"2797,05"
14/06/2004 18.00.00,"2759,27"
15/06/2004 18.00.00,"2785,68"
16/06/2004 18.00.00,"2807,15"
17/06/2004 18.00.00,"2807,16"
18/06/2004 18.00.00,"2822,06"
21/06/2004 18.00.00,"2816,56"
22/06/2004 18.00.00,"2782,43"
23/06/2004 18.00.00,"2793,63"
24/06/2004 18.00.00,"2822,35"
25/06/2004 18.00.00,"2818,86"
28/06/2004 18.00.00,"2840,04"
29/06/2004 18.00.00,"2828,59"
30/06/2004 18.00.00,"2811,08"
01/07/2004 18.00.00,"2806,62"
02/07/2004 18.00.00,"2783,99"
05/07/2004 18.00.00,"2784,92"
06/07/2004 18.00.00,"2764,89"
07/07/2004 18.00.00,"2764,31"
08/07/2004 18.00.00,"2776,88"
09/07/2004 18.00.00,"2776,25"
12/07/2004 18.00.00,"2760,12"
13/07/2004 18.00.00,"2763,2"
14/07/2004 18.00.00,"2754,77"
15/07/2004 18.00.00,"2715,64"
16/07/2004 18.00.00,"2713,27"
19/07/2004 18.00.00,"2697,69"
20/07/2004 18.00.00,"2708,16"
21/07/2004 18.00.00,"2728,91"
22/07/2004 18.00.00,"2680,44"
23/07/2004 18.00.00,"2673,44"
26/07/2004 18.00.00,"2640,61"
27/07/2004 18.00.00,"2670,48"
28/07/2004 18.00.00,"2665,98"
29/07/2004 18.00.00,"2717,61"
30/07/2004 18.00.00,"2720,05"
02/08/2004 18.00.00,"2696,26"
03/08/2004 18.00.00,"2712,45"
04/08/2004 18.00.00,"2684,28"
05/08/2004 18.00.00,"2689,26"
06/08/2004 18.00.00,"2618,68"
09/08/2004 18.00.00,"2596,52"
10/08/2004 18.00.00,"2619,42"
11/08/2004 18.00.00,"2594,45"
12/08/2004 18.00.00,"2588,8"
13/08/2004 18.00.00,"2580,04"
16/08/2004 18.00.00,"2604,75"
17/08/2004 18.00.00,"2617,27"
18/08/2004 18.00.00,"2627,37"
19/08/2004 18.00.00,"2630,71"
20/08/2004 18.00.00,"2624,96"
23/08/2004 18.00.00,"2662,35"
24/08/2004 18.00.00,"2659,14"
25/08/2004 18.00.00,"2664,67"
26/08/2004 18.00.00,"2688,67"
27/08/2004 18.00.00,"2704,53"
30/08/2004 18.00.00,"2697,05"
31/08/2004 18.00.00,"2670,79"
01/09/2004 18.00.00,"2691,67"
02/09/2004 18.00.00,"2711,16"
03/09/2004 18.00.00,"2739,43"
06/09/2004 18.00.00,"2748,39"
07/09/2004 18.00.00,"2751,93"
08/09/2004 18.00.00,"2746,96"
09/09/2004 18.00.00,"2730,74"
10/09/2004 18.00.00,"2745,86"
13/09/2004 18.00.00,"2780,85"
14/09/2004 18.00.00,"2771,67"
15/09/2004 18.00.00,"2763,75"
16/09/2004 18.00.00,"2765,87"
17/09/2004 18.00.00,"2788,64"
20/09/2004 18.00.00,"2776,1"
21/09/2004 18.00.00,"2790,67"
22/09/2004 18.00.00,"2759,68"
23/09/2004 18.00.00,"2735,45"
24/09/2004 18.00.00,"2740,06"
27/09/2004 18.00.00,"2725,1"
28/09/2004 18.00.00,"2733,69"
29/09/2004 18.00.00,"2746,36"
30/09/2004 18.00.00,"2726,3"
01/10/2004 18.00.00,"2796,08"
04/10/2004 18.00.00,"2823,46"
05/10/2004 18.00.00,"2830,12"
06/10/2004 18.00.00,"2831,88"
07/10/2004 18.00.00,"2834,62"
08/10/2004 18.00.00,"2816,42"
11/10/2004 18.00.00,"2813,93"
12/10/2004 18.00.00,"2788,07"
13/10/2004 18.00.00,"2792,27"
14/10/2004 18.00.00,"2776,03"
15/10/2004 18.00.00,"2773,39"
18/10/2004 18.00.00,"2768,63"
19/10/2004 18.00.00,"2801,19"
20/10/2004 18.00.00,"2769,26"
21/10/2004 18.00.00,"2786,53"
22/10/2004 18.00.00,"2788,89"
25/10/2004 18.00.00,"2734,37"
26/10/2004 18.00.00,"2739,37"
27/10/2004 18.00.00,"2787,15"
28/10/2004 18.00.00,"2818,54"
29/10/2004 18.00.00,"2811,72"
01/11/2004 18.00.00,"2834,03"
02/11/2004 18.00.00,"2855,16"
03/11/2004 18.00.00,"2860,68"
04/11/2004 18.00.00,"2859,52"
05/11/2004 18.00.00,"2874,8"
08/11/2004 18.00.00,"2872,48"
09/11/2004 18.00.00,"2864,93"
10/11/2004 18.00.00,"2872,66"
11/11/2004 18.00.00,"2903,93"
12/11/2004 18.00.00,"2907,45"
15/11/2004 18.00.00,"2898,16"
16/11/2004 18.00.00,"2879,01"
17/11/2004 18.00.00,"2922,24"
18/11/2004 18.00.00,"2917,21"
19/11/2004 18.00.00,"2893,08"
22/11/2004 18.00.00,"2879,58"
23/11/2004 18.00.00,"2876,88"
24/11/2004 18.00.00,"2876,84"
25/11/2004 18.00.00,"2904,16"
26/11/2004 18.00.00,"2898,95"
29/11/2004 18.00.00,"2891,15"
30/11/2004 18.00.00,"2876,39"
01/12/2004 18.00.00,"2913,21"
02/12/2004 18.00.00,"2926,73"
03/12/2004 18.00.00,"2911,59"
06/12/2004 18.00.00,"2904,51"
07/12/2004 18.00.00,"2918,43"
08/12/2004 18.00.00,"2912,44"
09/12/2004 18.00.00,"2888,02"
10/12/2004 18.00.00,"2903,96"
13/12/2004 18.00.00,"2928,43"
14/12/2004 18.00.00,"2934,1"
15/12/2004 18.00.00,"2921,94"
16/12/2004 18.00.00,"2929,63"
17/12/2004 18.00.00,"2891,48"
20/12/2004 18.00.00,"2906,24"
21/12/2004 18.00.00,"2912,8"
22/12/2004 18.00.00,"2937,74"
23/12/2004 18.00.00,"2950,92"
27/12/2004 18.00.00,"2944,16"
28/12/2004 18.00.00,"2955,11"
29/12/2004 18.00.00,"2953,15"
30/12/2004 18.00.00,"2951,24"
03/01/2005 18.00.00,"2970,02"
04/01/2005 18.00.00,"2971,12"
05/01/2005 18.00.00,"2947,19"
06/01/2005 18.00.00,"2966,24"
07/01/2005 18.00.00,"2979,82"
10/01/2005 18.00.00,"2977,21"
11/01/2005 18.00.00,"2949,29"
12/01/2005 18.00.00,"2924,01"
13/01/2005 18.00.00,"2936,32"
14/01/2005 18.00.00,"2948,22"
17/01/2005 18.00.00,"2963,06"
18/01/2005 18.00.00,"2962,43"
19/01/2005 18.00.00,"2959,9"
20/01/2005 18.00.00,"2937,71"
21/01/2005 18.00.00,"2940,87"
24/01/2005 18.00.00,"2937,83"
25/01/2005 18.00.00,"2958,61"
26/01/2005 18.00.00,"2956,43"
27/01/2005 18.00.00,"2970,81"
28/01/2005 18.00.00,"2955,89"
31/01/2005 18.00.00,"2984,59"
01/02/2005 18.00.00,"3008,85"
02/02/2005 18.00.00,"3022,35"
03/02/2005 18.00.00,"3010,39"
04/02/2005 18.00.00,"3037,13"
07/02/2005 18.00.00,"3051,97"
08/02/2005 18.00.00,"3055,89"
09/02/2005 18.00.00,"3044,36"
10/02/2005 18.00.00,3044
11/02/2005 18.00.00,"3080,08"
14/02/2005 18.00.00,"3075,76"
15/02/2005 18.00.00,"3086,95"
16/02/2005 18.00.00,"3068,55"
17/02/2005 18.00.00,"3067,34"
18/02/2005 18.00.00,"3072,04"
21/02/2005 18.00.00,"3063,64"
22/02/2005 18.00.00,"3045,24"
23/02/2005 18.00.00,"3028,08"
24/02/2005 18.00.00,"3024,8"
25/02/2005 18.00.00,"3062,72"
28/02/2005 18.00.00,"3058,32"
01/03/2005 18.00.00,"3078,44"
02/03/2005 18.00.00,"3082,71"
03/03/2005 18.00.00,"3078,11"
04/03/2005 18.00.00,"3106,86"
07/03/2005 18.00.00,"3114,54"
08/03/2005 18.00.00,"3097,34"
09/03/2005 18.00.00,"3081,99"
10/03/2005 18.00.00,"3053,66"
11/03/2005 18.00.00,"3060,36"
14/03/2005 18.00.00,"3060,72"
15/03/2005 18.00.00,"3083,73"
16/03/2005 18.00.00,"3032,13"
17/03/2005 18.00.00,"3039,8"
18/03/2005 18.00.00,"3053,54"
21/03/2005 18.00.00,"3038,14"
22/03/2005 18.00.00,"3050,44"
23/03/2005 18.00.00,"3036,85"
24/03/2005 18.00.00,"3060,67"
29/03/2005 18.00.00,"3069,35"
30/03/2005 18.00.00,"3056,25"
31/03/2005 18.00.00,"3055,73"
01/04/2005 18.00.00,"3061,11"
04/04/2005 18.00.00,"3042,17"
05/04/2005 18.00.00,"3064,07"
06/04/2005 18.00.00,"3076,23"
07/04/2005 18.00.00,"3090,72"
08/04/2005 18.00.00,"3088,92"
11/04/2005 18.00.00,"3080,6"
12/04/2005 18.00.00,"3065,18"
13/04/2005 18.00.00,"3080,54"
14/04/2005 18.00.00,"3075,33"
15/04/2005 18.00.00,"3013,79"
18/04/2005 18.00.00,"2947,79"
19/04/2005 18.00.00,"2957,37"
20/04/2005 18.00.00,"2944,33"
21/04/2005 18.00.00,"2950,34"
22/04/2005 18.00.00,"2976,39"
25/04/2005 18.00.00,"2987,05"
26/04/2005 18.00.00,"2983,22"
27/04/2005 18.00.00,"2942,62"
28/04/2005 18.00.00,"2930,87"
29/04/2005 18.00.00,"2930,1"
02/05/2005 18.00.00,"2949,09"
03/05/2005 18.00.00,"2962,59"
04/05/2005 18.00.00,"2981,04"
05/05/2005 18.00.00,"3004,52"
06/05/2005 18.00.00,"3019,26"
09/05/2005 18.00.00,"3007,1"
10/05/2005 18.00.00,"2983,42"
11/05/2005 18.00.00,"2970,5"
12/05/2005 18.00.00,"2993,09"
13/05/2005 18.00.00,"2994,52"
16/05/2005 18.00.00,"2988,16"
17/05/2005 18.00.00,"2983,84"
18/05/2005 18.00.00,"3036,3"
19/05/2005 18.00.00,"3051,79"
20/05/2005 18.00.00,"3050,45"
23/05/2005 18.00.00,"3070,98"
24/05/2005 18.00.00,"3066,55"
25/05/2005 18.00.00,"3059,84"
26/05/2005 18.00.00,"3086,08"
27/05/2005 18.00.00,3084
30/05/2005 18.00.00,"3096,54"
31/05/2005 18.00.00,"3076,7"
01/06/2005 18.00.00,"3125,88"
02/06/2005 18.00.00,"3131,03"
03/06/2005 18.00.00,"3114,27"
06/06/2005 18.00.00,"3099,2"
07/06/2005 18.00.00,"3134,82"
08/06/2005 18.00.00,"3125,59"
09/06/2005 18.00.00,"3122,93"
10/06/2005 18.00.00,"3143,85"
13/06/2005 18.00.00,"3159,83"
14/06/2005 18.00.00,"3162,86"
15/06/2005 18.00.00,"3147,55"
16/06/2005 18.00.00,"3160,09"
17/06/2005 18.00.00,"3178,48"
20/06/2005 18.00.00,"3162,14"
21/06/2005 18.00.00,"3179,62"
22/06/2005 18.00.00,"3182,08"
23/06/2005 18.00.00,"3190,8"
24/06/2005 18.00.00,3161
27/06/2005 18.00.00,"3132,5"
28/06/2005 18.00.00,3162
29/06/2005 18.00.00,"3178,56"
30/06/2005 18.00.00,"3181,54"
01/07/2005 18.00.00,"3208,61"
